Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,EV Connector Types,Country,Intersection Directions (French),Access Days Time (French),BD Blends (French),Groups With Access Code (French),Hydrogen Is Retail,Access Code,Access Detail Code,Federal Agency Code,Facility Type,CNG Dispenser Num,CNG On-Site Renewable Source,CNG Total Compression Capacity,CNG Storage Capacity,LNG On-Site Renewable Source,E85 Other Ethanol Blends,EV Pricing,EV Pricing (French),LPG Nozzle Types,Hydrogen Pressures,Hydrogen Standards,CNG Fill Type Code,CNG PSI,CNG Vehicle Class,LNG Vehicle Class,EV On-Site Renewable Source,Restricted Access
ELEC,The Grand Hotel - Tesla Supercharger,149 State Route 64,,Tusayan,AZ,86023,,877-798-3752,E,,Public,24 hours daily; for Tesla use only,,,,,,,12,,Tesla,http://www.teslamotors.com/supercharger,GPS,35.969454,-112.127708,2021-10-11,153422,2021-11-04 18:37:47 UTC,P,,,2020-01-31,,,,,TESLA,US,,,,Public,,public,,,,,,,,,,$0.28 per kWh; $0.26 per minute above 60 kW and $0.13 per minute at or below 60 kW,,,,,,,,,,
ELEC,Pike & Rose - Tesla Supercharger,11860 Trade Street,,North Bethesda,MD,20852,,877-798-3752,E,,Public,24 hours daily; for Tesla use only,,,,,,,8,,Tesla,http://www.teslamotors.com/supercharger,GPS,39.05048,-77.116837,2021-10-11,153424,2021-11-04 18:37:47 UTC,P,,,2020-01-31,,,,,TESLA,US,,,,Public,,public,,,,,,,,,,$0.28 per kWh; $0.26 per minute above 60 kW and $0.13 per minute at or below 60 kW,,,,,,,,,,
ELEC,Marengo Garage - Tesla Supercharger,155 East Green Street,,Pasadena,CA,91105,,877-798-3752,E,,Public,24 hours daily; for Tesla use only,,,,,,,24,,Tesla,http://www.teslamotors.com/supercharger,GPS,34.144942,-118.146714,2021-10-11,153425,2021-11-04 18:37:47 UTC,P,,,2020-01-31,,,,,TESLA,US,,,,Public,,public,,,,,,,,,,$0.28 per kWh; $0.26 per minute above 60 kW and $0.13 per minute at or below 60 kW,,,,,,,,,,
ELEC,Rockville Town Square - Tesla Supercharger,200 East Middle Lane,,Rockville,MD,20850,,877-798-3752,E,,Public,24 hours daily; for Tesla use only,,,,,,,8,,Tesla,http://www.teslamotors.com/supercharger,GPS,39.086885,-77.149982,2021-10-11,153429,2021-11-04 18:37:47 UTC,P,,,2020-01-31,,,,,TESLA,US,,,,Public,,public,,,,,,,,,,$0.28 per kWh; $0.26 per minute above 60 kW and $0.13 per minute at or below 60 kW,,,,,,,,,,
ELEC,Cranberry Cove Plaza - Tesla Supercharger,2110 Cranberry HIghway,,Orleans,MA,02653,,877-798-3752,E,,Public,24 hours daily; for Tesla use only,,,,,,,12,,Tesla,http://www.teslamotors.com/supercharger,GPS,41.796653,-69.985964,2021-10-11,153431,2021-11-04 18:37:47 UTC,P,,,2020-01-31,,,,,TESLA,US,,,,Public,,public,,,,,,,,,,$0.28 per kWh; $0.26 per minute above 60 kW and $0.13 per minute at or below 60 kW,,,,,,,,,,
ELEC,The Pique - Tesla Supercharger,2404 East Katella Avenue,,Anaheim,CA,92806,,877-798-3752,E,,Public,24 hours daily; for Tesla use only,,,,,,,16,,Tesla,http://www.teslamotors.com/supercharger,GPS,33.805037,-117.882372,2021-10-11,153433,2021-11-04 18:37:47 UTC,P,,,2020-01-31,,,,,TESLA,US,,,,Public,,public,,,,,,,,,,$0.28 per kWh; $0.26 per minute above 60 kW and $0.13 per minute at or below 60 kW,,,,,,,,,,
ELEC,Brookfield Place - Tesla Supercharger,250 Vesey Street,,New York City,NY,10080,,877-798-3752,E,,Public,24 hours daily; for Tesla use only,,,,,,,4,,Tesla,http://www.teslamotors.com/supercharger,GPS,40.714177,-74.016332,2021-10-11,153434,2021-11-04 18:37:47 UTC,P,,,2020-01-31,,,,,TESLA,US,,,,Public,,public,,,,,,,,,,$0.28 per kWh; $0.26 per minute above 60 kW and $0.13 per minute at or below 60 kW,,,,,,,,,,
ELEC,Texas Best Smokehouse - Tesla Supercharger,3313 I-35W,,Alvarado,TX,76009,,877-798-3752,E,,Public,24 hours daily; for Tesla use only,,,,,,,10,,Tesla,http://www.teslamotors.com/supercharger,GPS,32.464202,-97.264723,2021-10-11,153438,2021-11-04 18:37:47 UTC,P,,,2020-01-31,,,,,TESLA,US,,,,Public,,public,,,,,,,,,,$0.28 per kWh; $0.26 per minute above 60 kW and $0.13 per minute at or below 60 kW,,,,,,,,,,
ELEC,Eldorado Resort Casino Reno - Tesla Supercharger,375 N Sierra Street,,Reno,NV,89503,,877-798-3752,E,,Public,24 hours daily; for Tesla use only,,,,,,,16,,Tesla,http://www.teslamotors.com/supercharger,GPS,39.529389,-119.815842,2021-10-11,153441,2021-11-04 18:37:47 UTC,P,,,2020-01-31,,,,,TESLA,US,,,,Public,,public,,,,,,,,,,$0.28 per kWh; $0.26 per minute above 60 kW and $0.13 per minute at or below 60 kW,,,,,,,,,,
ELEC,Avalon - Tesla Supercharger,400 Avalon Boulevard,,Alpharetta,GA,30009,,877-798-3752,E,,Public,24 hours daily; for Tesla use only,,,,,,,10,,Tesla,http://www.teslamotors.com/supercharger,GPS,34.071365,-84.275362,2021-10-11,153442,2021-11-04 18:37:47 UTC,P,,,2020-01-31,,,,,TESLA,US,,,,Public,,public,,,,,,,,,,$0.28 per kWh; $0.26 per minute above 60 kW and $0.13 per minute at or below 60 kW,,,,,,,,,,
ELEC,Trailside One Stop - Tesla Supercharger,407 Main Street,,Jackman,ME,04945,,877-798-3752,E,,Public,24 hours daily; for Tesla use only,,,,,,,4,,Tesla,http://www.teslamotors.com/supercharger,GPS,45.624303,-70.25154,2021-10-11,153443,2021-11-04 18:37:47 UTC,P,,,2020-01-31,,,,,TESLA,US,,,,Public,,public,,,,,,,,,,$0.28 per kWh; $0.26 per minute above 60 kW and $0.13 per minute at or below 60 kW,,,,,,,,,,
ELEC,Courtyard by Marriott - Tesla Supercharger,4427 West El Segundo Boulevard,,Hawthorne,CA,90250,,877-798-3752,E,,Public,24 hours daily; for Tesla use only,,,,,,,12,,Tesla,http://www.teslamotors.com/supercharger,GPS,33.918134,-118.353235,2021-10-11,153445,2021-11-04 18:37:47 UTC,P,,,2020-01-31,,,,,TESLA,US,,,,Public,,public,,,,,,,,,,$0.28 per kWh; $0.26 per minute above 60 kW and $0.13 per minute at or below 60 kW,,,,,,,,,,
ELEC,The Street Chestnut Hill - Tesla Supercharger,55 Boylston Street,,Chestnut Hill,MA,02467,,877-798-3752,E,,Public,24 hours daily; for Tesla use only,,,,,,,8,,Tesla,http://www.teslamotors.com/supercharger,GPS,42.321989,-71.172424,2021-10-11,153449,2021-11-04 18:37:47 UTC,P,,,2020-01-31,,,,,TESLA,US,,,,Public,,public,,,,,,,,,,$0.28 per kWh; $0.26 per minute above 60 kW and $0.13 per minute at or below 60 kW,,,,,,,,,,
ELEC,Turtle Creek Crossing - Tesla Supercharger,6143 US Highway 98,,Hattiesburg,MS,39402,,877-798-3752,E,,Public,24 hours daily; for Tesla use only,,,,,,,8,,Tesla,http://www.teslamotors.com/supercharger,GPS,31.322641,-89.382011,2021-10-11,153451,2021-11-04 18:37:47 UTC,P,,,2020-01-31,,,,,TESLA,US,,,,Public,,public,,,,,,,,,,$0.28 per kWh; $0.26 per minute above 60 kW and $0.13 per minute at or below 60 kW,,,,,,,,,,
ELEC,The Source OC - Tesla Supercharger,6940 Beach Boulevard,,Buena Park,CA,90621,,877-798-3752,E,,Public,24 hours daily; for Tesla use only,,,,,,,24,,Tesla,http://www.teslamotors.com/supercharger,GPS,33.860439,-117.995611,2021-10-11,153453,2021-11-04 18:37:47 UTC,P,,,2020-01-31,,,,,TESLA,US,,,,Public,,public,,,,,,,,,,$0.28 per kWh; $0.26 per minute above 60 kW and $0.13 per minute at or below 60 kW,,,,,,,,,,
ELEC,Parkside Town Commons - Tesla Supercharger,7119 O'Kelly Chapel Road,,Cary,NC,27519,,877-798-3752,E,,Public,24 hours daily; for Tesla use only,,,,,,,12,,Tesla,http://www.teslamotors.com/supercharger,GPS,35.84359,-78.886368,2021-10-11,153454,2021-11-04 18:37:47 UTC,P,,,2020-01-31,,,,,TESLA,US,,,,Public,,public,,,,,,,,,,$0.28 per kWh; $0.26 per minute above 60 kW and $0.13 per minute at or below 60 kW,,,,,,,,,,
ELEC,Birch Bay Square - Tesla Supercharger,8115 Birch Bay Square,,Blaine,WA,98230,,877-798-3752,E,,Public,24 hours daily; for Tesla use only,,,,,,,14,,Tesla,http://www.teslamotors.com/supercharger,GPS,48.937845,-122.667679,2021-10-11,153456,2021-11-04 18:37:47 UTC,P,,,2020-01-31,,,,,TESLA,US,,,,Public,,public,,,,,,,,,,$0.28 per kWh; $0.26 per minute above 60 kW and $0.13 per minute at or below 60 kW,,,,,,,,,,
ELEC,ROYAL FARMS RFS 107 DC #1,12826A Ocean Gtwy,,Ocean City,MD,21842,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,38.335753,-75.105008,2022-01-06,153518,2022-01-06 00:30:34 UTC,,,,2020-02-07,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,"Walmart 2025 - Tracy, CA",3010 W Grant Line Road,,Tracy,CA,95304,,833-632-2778,E,,Public,24 hours daily,,,,,,,4,,Electrify America,https://www.electrifyamerica.com/,GPS,37.753043,-121.472463,2022-01-06,153521,2022-01-06 01:29:22 UTC,,,,2020-02-07,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,Sheetz - Tesla Supercharger,14480 Wards Road,,Lynchburg,VA,24501,,877-798-3752,E,,Public,24 hours daily; for Tesla use only,,,,,,,8,,Tesla,http://www.teslamotors.com/supercharger,GPS,37.324741,-79.190621,2021-10-11,153540,2021-11-04 18:37:47 UTC,P,,,2020-02-20,,,,,TESLA,US,,,,Public,,public,,,CONVENIENCE_STORE,,,,,,,$0.28 per kWh; $0.26 per minute above 60 kW and $0.13 per minute at or below 60 kW,,,,,,,,,,
ELEC,Royal Farms - Tesla Supercharger,12826A Ocean Gateway,,Ocean City,MD,21842,,877-798-3752,E,,Public,24 hours daily; for Tesla use only,,,,,,,6,,Tesla,http://www.teslamotors.com/supercharger,GPS,38.335656,-75.104945,2021-10-11,153541,2021-11-04 18:37:47 UTC,P,,,2020-02-20,,,,,TESLA,US,,,,Public,,public,,,CONVENIENCE_STORE,,,,,,,$0.28 per kWh; $0.26 per minute above 60 kW and $0.13 per minute at or below 60 kW,,,,,,,,,,
ELEC,Sheetz - Tesla Supercharger,1931 Butler Pike,,Grove City,PA,16127,,877-798-3752,E,,Public,24 hours daily; for Tesla use only,,,,,,,6,,Tesla,http://www.teslamotors.com/supercharger,GPS,41.143769,-80.156865,2021-10-11,153542,2021-11-04 18:37:47 UTC,P,,,2020-02-20,,,,,TESLA,US,,,,Public,,public,,,CONVENIENCE_STORE,,,,,,,$0.28 per kWh; $0.26 per minute above 60 kW and $0.13 per minute at or below 60 kW,,,,,,,,,,
ELEC,"Walmart 2031 - Union City, CA",30600 Dyer Street,,Union City,CA,94587,,833-632-2778,E,,Public,24 hours daily,,,,,,1,3,,Electrify America,https://www.electrifyamerica.com/,GPS,37.604229,-122.068587,2022-01-06,153565,2022-01-06 01:29:22 UTC,,,,2020-02-08,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,FARROW DC FAST FARROW NORTH DC,7754 OH-37,,Sunbury,OH,43074,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.264065,-82.926125,2022-01-06,153588,2022-01-06 00:30:34 UTC,,,,2020-02-11,,,,,J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,MEGA LOT FRANK 1,6451 Frank Ave NW,,North Canton,OH,44720,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.874231,-81.441212,2022-01-06,153592,2022-01-06 00:30:34 UTC,,,,2020-02-11,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,Oklahoma Electric Co-op,242 24th Ave NW,,Norman,OK,73072,,800-489-1588,E,,Public - Credit card at all times,24 hours daily; Also accepts payment through Francis Energy App,A D M V,,,,,4,2,,FCN,https://francis.energy,GPS,35.22115,-97.47721,2021-10-12,153610,2021-10-27 16:25:03 UTC,P,,,2018-09-01,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,UTILITY,,,,,,,Level 2: $1 initiation fee + $1.15 per hour; DC Fast $1 initiation fee + $0.32 per minute,,,,,,,,,,
ELEC,Electric Vehicle Infrastructure Transportation Alliance - Richland,2700 Duportail St,Corner of Queensgate and Duportail in City of Richland parking lot,Richland,WA,99352,,888-758-4389,E,,Public,24 hours daily,,,,,,1,2,,Non-Networked,,GPS,46.259844,-119.309173,2021-03-15,153615,2021-03-15 13:14:11 UTC,P,,,2020-03-01,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public,,public,,,MUNI_GOV,,,,,,,Level 2: $1.50 per hour; DC Fast: $0.35 per minute,,,,,,,,,,
ELEC,Electric Vehicle Infrastructure Transportation Alliance - Moses Lake,312 W 3rd Ave,"In Grant PUD parking lot, corner of W. 3rd and S. Cedar St.",Moses Lake,WA,98837,,888-758-4389,E,,Public,24 hours daily,,,,,,1,1,,Greenlots,http://greenlots.com/,GPS,47.1269,-119.284584,2021-11-04,153616,2021-11-04 19:44:05 UTC,P,,,2020-03-01,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public,,public,,,UTILITY,,,,,,,L2: $1.50 per hour; DC: $0.35 per minute,,,,,,,,,,
ELEC,WRHD CHARGE WR HARLEY,8567 Tyler Blvd,,Mentor,OH,44060,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.686142,-81.334344,2022-01-06,153679,2022-01-06 00:30:34 UTC,,,,2020-02-13,,,,,J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,DC CORRIDOR LAKEHEAD BB DC1,20725 Lakeshore Dr,,Lakehead-Lakeshore,CA,96051,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.886352,-122.385081,2022-01-06,153690,2022-01-06 00:30:34 UTC,,,,2020-02-13,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,Stanford Shopping Center,660 Stanford Shopping Center,,Palo Alto,CA,94304,,833-632-2778,E,,Public,24 hours daily,,,,,,,6,,Electrify America,https://www.electrifyamerica.com/,GPS,37.442081,-122.169765,2022-01-06,153726,2022-01-06 01:29:22 UTC,,,,2020-02-14,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,Kum & Go - Tesla Supercharger,1319 Miner Street,,Idaho Springs,CO,80452,,877-798-3752,E,,Public,24 hours daily; for Tesla use only,,,,,,,8,,Tesla,http://www.teslamotors.com/supercharger,GPS,39.741617,-105.518293,2021-10-11,153788,2021-11-04 18:37:47 UTC,P,,,2020-02-14,,,,,TESLA,US,,,,Public,,public,,,GAS_STATION,,,,,,,$0.28 per kWh; $0.26 per minute above 60 kW and $0.13 per minute at or below 60 kW,,,,,,,,,,
ELEC,Sheetz - Tesla Supercharger,2902 South Seminole Trail,,Madison,VA,22707,,877-798-3752,E,,Public,24 hours daily; for Tesla use only,,,,,,,8,,Tesla,http://www.teslamotors.com/supercharger,GPS,38.346257,-78.286476,2021-10-11,153789,2021-11-04 18:37:47 UTC,P,,,2020-02-14,,,,,TESLA,US,,,,Public,,public,,,CONVENIENCE_STORE,,,,,,,$0.28 per kWh; $0.26 per minute above 60 kW and $0.13 per minute at or below 60 kW,,,,,,,,,,
ELEC,Cabela's Crossing - Tesla Supercharger,2013 Walden Avenue,,Cheektowaga,NY,14225,,877-798-3752,E,,Public,24 hours daily; for Tesla use only,,,,,,,8,,Tesla,http://www.teslamotors.com/supercharger,GPS,42.907291,-78.762217,2021-10-11,153790,2021-11-04 18:37:47 UTC,P,,,2020-02-14,,,,,TESLA,US,,,,Public,,public,,,RESTAURANT,,,,,,,$0.28 per kWh; $0.26 per minute above 60 kW and $0.13 per minute at or below 60 kW,,,,,,,,,,
ELEC,Dunkin' Donuts - Tesla Supercharger,903 East Main Street,,Meriden,CT,06450,,877-798-3752,E,,Public,24 hours daily; for Tesla use only,,,,,,,8,,Tesla,http://www.teslamotors.com/supercharger,GPS,41.527343,-72.773491,2021-10-11,153791,2021-11-04 18:37:47 UTC,P,,,2020-02-14,,,,,TESLA,US,,,,Public,,public,,,RESTAURANT,,,,,,,$0.28 per kWh; $0.26 per minute above 60 kW and $0.13 per minute at or below 60 kW,,,,,,,,,,
ELEC,Mirabito Convenience Store #69 - Tesla Supercharger,4968 NY-23,,Oneonta,NY,13820,,877-798-3752,E,,Public,24 hours daily; for Tesla use only,,,,,,,8,,Tesla,http://www.teslamotors.com/supercharger,GPS,42.447772,-75.048709,2021-10-11,153792,2021-11-04 18:37:47 UTC,P,,,2020-02-14,,,,,TESLA,US,,,,Public,,public,,,CONVENIENCE_STORE,,,,,,,$0.28 per kWh; $0.26 per minute above 60 kW and $0.13 per minute at or below 60 kW,,,,,,,,,,
ELEC,Stirling Lafayette - Tesla Supercharger,3225 Louisiana Avenue,,Lafayette,LA,70501,,877-798-3752,E,,Public,24 hours daily; for Tesla use only,,,,,,,8,,Tesla,http://www.teslamotors.com/supercharger,GPS,30.266467,-91.992874,2021-10-11,153793,2021-11-04 18:37:47 UTC,P,,,2020-02-14,,,,,TESLA,US,,,,Public,,public,,,SHOPPING_CENTER,,,,,,,$0.28 per kWh; $0.26 per minute above 60 kW and $0.13 per minute at or below 60 kW,,,,,,,,,,
ELEC,Meijer - Tesla Supercharger,4141 Morrish Road,,Swartz Creek,MI,48473,,877-798-3752,E,,Public,24 hours daily; for Tesla use only,,,,,,,10,,Tesla,http://www.teslamotors.com/supercharger,200-9,42.967579,-83.828452,2021-10-11,153821,2021-11-04 18:37:47 UTC,P,,,2020-02-01,,,,,TESLA,US,,,,Public,,public,,,GAS_STATION,,,,,,,$0.28 per kWh; $0.26 per minute above 60 kW and $0.13 per minute at or below 60 kW,,,,,,,,,,
ELEC,Madison Service Plaza (NB) - Tesla Supercharger,1-95 North Avenue,,Madison,CT,06443,,877-798-3752,E,,Public,24 hours daily; for Tesla use only,,,,,,,10,,Tesla,http://www.teslamotors.com/supercharger,GPS,41.289946,-72.580309,2021-10-11,153822,2021-11-04 18:37:47 UTC,P,,,2020-02-01,,,,,TESLA,US,,,,Public,,public,,,REST_STOP,,,,,,,$0.28 per kWh; $0.26 per minute above 60 kW and $0.13 per minute at or below 60 kW,,,,,,,,,,
ELEC,Madison Service Plaza (SB) - Tesla Supercharger,1-95 South Street,,Madison,CT,06443,,877-798-3752,E,,Public,24 hours daily; for Tesla use only,,,,,,,10,,Tesla,http://www.teslamotors.com/supercharger,GPS,41.291589,-72.579045,2021-10-11,153823,2021-11-04 18:37:47 UTC,P,,,2020-02-01,,,,,TESLA,US,,,,Public,,public,,,REST_STOP,,,,,,,$0.28 per kWh; $0.26 per minute above 60 kW and $0.13 per minute at or below 60 kW,,,,,,,,,,
ELEC,King's Village - Scotts Valley - Tesla Supercharger,230 Mount Hermon Road,,Scott's Valley,CA,95066,,877-798-3752,E,,Public,24 hours daily; for Tesla use only,,,,,,,16,,Tesla,http://www.teslamotors.com/supercharger,200-9,37.047275,-122.027939,2021-10-11,153824,2021-11-04 18:37:47 UTC,P,,,2020-02-01,,,,,TESLA,US,,,,Public,,public,,,SHOPPING_MALL,,,,,,,$0.28 per kWh; $0.26 per minute above 60 kW and $0.13 per minute at or below 60 kW,,,,,,,,,,
ELEC,Rover Taxi,426 S Main St,,McAlester,OK,74501,,918-420-9271,E,,Public,24 hours daily; Also accepts payment through Francis Energy App,,,,,,,3,,FCN,https://francis.energy,200-9,34.92725,-95.77026,2021-03-15,153827,2021-03-15 13:14:11 UTC,P,,,2019-09-01,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,OTHER,,,,,,,Free,,,,,,,,,,
ELEC,"Walmart 3352 - Stockton, CA",10355 Trinity Parkway,,Stockton,CA,95219,,833-632-2778,E,,Public,24 hours daily,,,,,,,8,,Electrify America,https://www.electrifyamerica.com/,GPS,38.050442,-121.376698,2022-01-06,153875,2022-01-06 01:29:22 UTC,,,,2020-02-21,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,"Walmart 3180 - South Gate, CA",4651 Firestone Blvd.,,South Gate,CA,90280,,833-632-2778,E,,Public,24 hours daily,,,,,,1,3,,Electrify America,https://www.electrifyamerica.com/,GPS,33.954181,-118.18774,2022-01-06,153876,2022-01-06 01:29:22 UTC,,,,2020-02-21,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,Embassy Suites - Tesla Supercharger,250 Gateway Boulevard,,South San Francisco,CA,94080,,877-798-3752,E,,Public,24 hours daily; for Tesla use only,,,,,,,20,,Tesla,http://www.teslamotors.com/supercharger,GPS,37.655161,-122.401383,2021-10-11,153881,2021-11-04 18:37:47 UTC,P,,,2020-02-21,,,,,TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,$0.28 per kWh; $0.26 per minute above 60 kW and $0.13 per minute at or below 60 kW,,,,,,,,,,
ELEC,"Alexandria, MN - Tesla Supercharger",4404 MN-29,,Alexandria,MN,56308,,877-798-3752,E,,Public,24 hours daily; for Tesla use only,,,,,,,8,,Tesla,http://www.teslamotors.com/supercharger,GPS,45.850438,-95.38895,2021-10-11,153882,2021-11-04 18:37:47 UTC,P,,,2020-02-21,,,,,TESLA,US,,,,Public,,public,,,SHOPPING_CENTER,,,,,,,$0.28 per kWh; $0.26 per minute above 60 kW and $0.13 per minute at or below 60 kW,,,,,,,,,,
ELEC,Miccosukee Service Plaza - Tesla Supercharger,47801 West State Road 84,,Ochopee,FL,34141,,877-798-3752,E,,Public,24 hours daily; for Tesla use only,,,,,,,12,,Tesla,http://www.teslamotors.com/supercharger,GPS,26.174345,-80.855708,2021-10-11,153883,2021-11-04 18:37:47 UTC,P,,,2020-02-21,,,,,TESLA,US,,,,Public,,public,,,REST_STOP,,,,,,,$0.28 per kWh; $0.26 per minute above 60 kW and $0.13 per minute at or below 60 kW,,,,,,,,,,
ELEC,Wawa - Tesla Supercharger,26508 US Highway 19 North,,Clearwater,FL,33761,,877-798-3752,E,,Public,24 hours daily; for Tesla use only,,,,,,,8,,Tesla,http://www.teslamotors.com/supercharger,GPS,28.012997,-82.736238,2021-10-11,153884,2021-11-04 18:37:47 UTC,P,,,2020-02-21,,,,,TESLA,US,,,,Public,,public,,,SHOPPING_CENTER,,,,,,,$0.28 per kWh; $0.26 per minute above 60 kW and $0.13 per minute at or below 60 kW,,,,,,,,,,
ELEC,Harris Teeter - Tesla Supercharger,43300 Southern Walk Plaza,,Ashburn,VA,20148,,877-798-3752,E,,Public,24 hours daily; for Tesla use only,,,,,,,8,,Tesla,http://www.teslamotors.com/supercharger,GPS,39.008411,-77.501811,2021-10-11,153885,2021-11-04 18:37:47 UTC,P,,,2020-02-21,,,,,TESLA,US,,,,Public,,public,,,SHOPPING_CENTER,,,,,,,$0.28 per kWh; $0.26 per minute above 60 kW and $0.13 per minute at or below 60 kW,,,,,,,,,,
ELEC,Workman's Travel Center - Tesla Supercharger,898 W Monroe Ave,,Lowell,AR,72745,,877-798-3752,E,,Public,24 hours daily; for Tesla use only,,,,,,,8,,Tesla,http://www.teslamotors.com/supercharger,GPS,36.255355,-94.152625,2021-10-11,153886,2021-11-04 18:37:47 UTC,P,,,2020-02-21,,,,,TESLA,US,,,,Public,,public,,,REST_STOP,,,,,,,$0.28 per kWh; $0.26 per minute above 60 kW and $0.13 per minute at or below 60 kW,,,,,,,,,,
ELEC,Corp Office DCFC,7007 Sea Harbor Dr,,Orlando,FL,32821,,855-900-7584,E,,Public,24 hours daily,,,,,,,1,,Greenlots,http://greenlots.com/,GPS,28.414821,-81.46285,2022-01-06,153895,2022-01-06 01:26:38 UTC,,,,2020-02-22,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,"Walmart 2536 - Tulare, CA",1110 E. Prosperity Ave.,,Tulare,CA,93274,,833-632-2778,E,,Public,24 hours daily,,,,,,,4,,Electrify America,https://www.electrifyamerica.com/,GPS,36.227446,-119.329209,2022-01-06,153897,2022-01-06 01:29:22 UTC,,,,2020-02-22,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,"Walmart 5162 - Santa Clarita, CA",27931 KELLY JOHNSON PKWY.,,Santa Clarita,CA,91355,,833-632-2778,E,,Public,24 hours daily,,,,,,,6,,Electrify America,https://www.electrifyamerica.com/,GPS,34.444147,-118.577145,2022-01-06,153898,2022-01-06 01:29:22 UTC,,,,2020-02-22,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,DMS KNOTT BUILDING,111 West St. Augustine Road,,Tallahassee,FL,32399,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,30.436964,-84.28231,2022-01-06,154009,2022-01-06 00:30:34 UTC,,,,2020-02-27,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,SARASOTA PARK SAINTARMDCFAST,57 N Adams Dr,,Sarasota,FL,34236,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,27.31996,-82.576558,2022-01-06,154012,2022-01-06 00:30:34 UTC,,,,2020-02-27,,,,,J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,H-D FREDERICK DCFAST HOG,5722 Urbana Pike,,Frederick,MD,21704,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,39.390396,-77.40587,2022-01-06,154021,2022-01-06 00:30:34 UTC,,,,2020-02-27,,,,,J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,TOPGOLFAH TOP GOLF,500 Great Lakes Crossing Dr,,Auburn Hills,MI,48326,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.700585,-83.28855,2022-01-06,154040,2022-01-06 00:30:34 UTC,,,,2020-02-27,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
